WD18CD,WD18NM,WD18NMW,FID
E05011536,Marfleet,,1853
E05011040,Poplars and Hulme,,1854
E05009050,Coundon,,1855
E05008650,Sandbach Heath and East,,1856
E05011537,Newington & Gipsyville,,1857
E05011041,Poulton North,,1858
E05009051,Coxhoe,,1859
E05008651,Sandbach Town,,1860
E05011538,North Carr,,1861
E05011042,Poulton South,,1862
E05009052,Craghead and South Moor,,1863
E05008652,Shavington,,1864
E05008653,Sutton,,1865
E05008654,Willaston and Rope,,1866
E05008655,Wilmslow Dean Row,,1867
E05008656,Wilmslow East,,1868
E05008657,Wilmslow Lacey Green,,1869
E05008658,Wilmslow West and Chorley,,1870
E05008659,Wistaston,,1871
E05008660,Wrenbury,,1872
E05008661,Wybunbury,,1873
E05001577,Appleton,,1874
E05001578,Beechwood,,1875
E05001579,Birchfield,,1876
E05001580,Broadheath,,1877
E05001581,Halton Castle,,1878
E05001582,Daresbury,,1879
E05001583,Ditton,,1880
E05001584,Farnworth,,1881
E05001585,Grange,,1882
E05001586,Hale,,1883
E05001587,Halton Brook,,1884
E05001588,Halton Lea,,1885
E05001589,Halton View,,1886
E05001590,Heath,,1887
E05001591,Hough Green,,1888
E05001592,Kingsway,,1889
E05001593,Mersey,,1890
E05001594,Norton North,,1891
E05001595,Norton South,,1892
E05001596,Riverside,,1893
E05001597,Windmill Hill,,1894
E05011024,Appleton,,1895
E05011025,Bewsey and Whitecross,,1896
E05011026,Birchwood,,1897
E05011027,Burtonwood and Winwick,,1898
E05011043,Rixton and Woolston,,1899
E05009053,Crook,,1900
E05011044,Stockton Heath,,1901
E05011539,Orchard Park,,1902
E05011045,Westbrook,,1903
E05011540,Pickering,,1904
E05008662,Blacon,,1905
E05011541,St Andrew's & Docklands,,1906
E05008663,Boughton,,1907
E05011542,Southcoates,,1908
E05008664,Chester City,,1909
E05011543,Sutton,,1910
E05008665,Chester Villages,,1911
E05011544,University,,1912
E05008666,Davenham and Moulton,,1913
E05011545,West Carr,,1914
E05008667,Dodleston and Huntington,,1915
E05001687,Beverley Rural,,1916
E05008668,Ellesmere Port Town,,1917
E05001688,Bridlington Central and Old Town,,1918
E05008669,Elton,,1919
E05001689,Bridlington North,,1920
E05008670,Farndon,,1921
E05001690,Bridlington South,,1922
E05008671,Frodsham,,1923
E05001691,Cottingham North,,1924
E05008672,Garden Quarter,,1925
E05001692,Cottingham South,,1926
E05008673,Gowy,,1927
E05001693,Dale,,1928
E05008674,Grange,,1929
E05001694,Driffield and Rural,,1930
E05008675,Great Boughton,,1931
E05001695,East Wolds and Coastal,,1932
E05008676,Handbridge Park,,1933
E05001696,Goole North,,1934
E05008677,Hartford and Greenbank,,1935
E05001697,Goole South,,1936
E05008678,Helsby,,1937
E05001698,Hessle,,1938
E05008679,Hoole,,1939
E05001699,Howden,,1940
E05008680,Kingsley,,1941
E05001700,Howdenshire,,1942
E05008681,Lache,,1943
E05009054,Dawdon,,1944
E05001701,Mid Holderness,,1945
E05008682,Ledsham and Manor,,1946
E05009055,Deerness,,1947
E05001702,Minster and Woodmansey,,1948
E05008683,Little Neston and Burton,,1949
E05009056,Delves Lane,,1950
E05001703,North Holderness,,1951
E05008684,Malpas,,1952
E05009057,Deneside,,1953
E05001704,Pocklington Provincial,,1954
E05008685,Marbury,,1955
E05009058,Durham South,,1956
E05001705,St Mary's,,1957
E05008686,Neston,,1958
E05009059,Easington,,1959
E05001706,"Snaith, Airmyn, Rawcliffe and Marshland",,1960
E05008687,Netherpool,,1961
E05009060,Elvet and Gilesgate,,1962
E05001707,South East Holderness,,1963
E05008688,Newton,,1964
E05009061,Esh and Witton Gilbert,,1965
E05001708,South Hunsley,,1966
E05008689,Parkgate,,1967
E05009062,Evenwood,,1968
E05001709,South West Holderness,,1969
E05001710,Tranby,,1970
E05001711,Willerby and Kirk Ella,,1971
E05001712,Wolds Weighton,,1972
E05001713,Croft Baker,,1973
E05009063,Ferryhill,,1974
E05009064,Framwellgate and Newton Hall,,1975
E05009065,Horden,,1976
E05009066,Lanchester,,1977
E05009067,Leadgate and Medomsley,,1978
E05009068,Lumley,,1979
E05009069,Murton,,1980
E05009070,Neville's Cross,,1981
E05009071,North Lodge,,1982
E05009072,Passfield,,1983
E05009073,Pelton,,1984
E05009074,Peterlee East,,1985
E05009075,Peterlee West,,1986
E05009076,Sacriston,,1987
E05009077,Seaham,,1988
E05009078,Sedgefield,,1989
E05009079,Sherburn,,1990
E05009080,Shildon and Dene Valley,,1991
E05009081,Shotton and South Hetton,,1992
E05009082,Spennymoor,,1993
E05009083,Stanley,,1994
E05009084,Tanfield,,1995
E05009085,Tow Law,,1996
E05008690,Rossmore,,1997
E05008691,St Paul's,,1998
E05008692,Saughall and Mollington,,1999
E05008693,Shakerley,,2000
S13003039,North Coast and Cumbraes,,4001
S13003040,Saltcoats,,4002
S13003083,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch",,4003
S13002939,"Carse, Kinnaird and Tryst",,4004
S13002989,Partick East/Kelvindale,,4005
S13003041,Irvine South,,4006
S13003042,Kilsyth,,4007
S13003043,Cumbernauld North,,4008
S13003044,Cumbernauld South,,4009
S13003045,Cumbernauld East,,4010
S13003046,"Stepps, Chryston and Muirhead",,4011
S13003047,"Gartcosh, Glenboig and Moodiesburn",,4012
S13003048,Coatbridge North,,4013
S13003049,Airdrie North,,4014
S13003050,Airdrie Central,,4015
S13003051,Coatbridge West,,4016
S13003052,Coatbridge South,,4017
S13003053,Airdrie South,,4018
S13003054,Fortissat,,4019
S13003055,Thorniewood,,4020
S13003056,Bellshill,,4021
S13003057,Mossend and Holytown,,4022
S13003058,Motherwell West,,4023
S13003059,Motherwell North,,4024
S13003060,Motherwell South East and Ravenscraig,,4025
S13003061,Murdostoun,,4026
S13003062,Wishaw,,4027
S13002732,Kirkwall East,,4028
S13002733,Kirkwall West and Orphir,,4029
S13002734,Stromness and South Isles,,4030
S13002735,West Mainland,,4031
S13002736,"East Mainland, South Ronaldsay and Burray",,4032
S13002737,North Isles,,4033
S13003063,Carse of Gowrie,,4034
S13003064,Strathmore,,4035
S13003065,Blairgowrie and Glens,,4036
S13003066,Highland,,4037
S13003067,Strathtay,,4038
S13003068,Strathearn,,4039
S13003069,Strathallan,,4040
S13003132,Kinross-shire,,4041
S13003071,Almond and Earn,,4042
S13003072,Perth City South,,4043
S13003073,Perth City North,,4044
S13003074,Perth City Centre,,4045
S13003075,Renfrew North and Braehead,,4046
S13003076,Renfrew South and Gallowhill,,4047
S13003077,Paisley Northeast and Ralston,,4048
S13003078,Paisley Northwest,,4049
S13003079,Paisley East and Central,,4050
S13003080,Paisley Southeast,,4051
S13003081,Paisley Southwest,,4052
S13003082,Johnstone South and Elderslie,,4053
S13002824,East Livingston and East Calder,,4054
S13002830,North East,,4055
E05002633,Asheridge Vale and Lowndes,,4056
S13003084,"Houston, Crosslee and Linwood",,4057
S13002940,Bonnybridge and Larbert,,4058
S13002990,"North, West and Central Sutherland",,4059
S13002825,Fauldhouse and the Breich Valley,,4060
S13003085,"Bishopton, Bridge of Weir and Langbank",,4061
S13002551,East End,,4062
S13002941,Falkirk North,,4063
S13002991,Thurso and Northwest Caithness,,4064
S13002826,Whitburn and Blackburn,,4065
S13003086,Erskine and Inchinnan,,4066
E05002634,"Ashley Green, Latimer and Chenies",,4067
S13002552,The Ferry,,4068
S13002942,Falkirk South,,4069
S13002992,Wick and East Caithness,,4070
S13002827,Bathgate,,4071
S13002772,North Isles,,4072
E05002635,Austenwood,,4073
S13002892,Annick,,4074
S13002943,Lower Braes,,4075
S13002993,East Sutherland and Edderton,,4076
S13002828,Armadale and Blackridge,,4077
S13002773,Shetland North,,4078
E05002636,"Ballinger, South Heath and Chartridge",,4079
S13002893,Kilmarnock North,,4080
S13002944,Upper Braes,,4081
S13002994,"Wester Ross, Strathpeffer and Lochalsh",,4082
S13002600,"Barraigh, Bhatarsaigh, Eirisgeigh agus Uibhist a Deas",,4083
S13002774,Shetland West,,4084
E05002637,Central,,4085
S13002894,Kilmarnock West and Crosshouse,,4086
S13003131,West Fife and Coastal Villages,,4087
S13002995,Cromarty Firth,,4088
S13002601,Beinn na Foghla agus Uibhist a Tuath,,4089
S13002775,Shetland Central,,4090
E05002638,Chalfont Common,,4091
S13002895,Kilmarnock East and Hurlford,,4092
S13002946,Dunfermline North,,4093
S13002996,Tain and Easter Ross,,4094
S13002602,Na Hearadh agus Ceann a Deas nan Loch,,4095
S13002776,Shetland South,,4096
S13002516,South Kintyre,,4097
E05002639,Chalfont St Giles,,4098
E05002640,Chesham Bois and Weedon Hill,,4099
E05002641,"Cholesbury, The Lee and Bellingdon",,4100
E05002642,Gold Hill,,4101
E05002643,Great Missenden,,4102
E05002644,Hilltop and Townsend,,4103
E05002645,Holmer Green,,4104
E05002646,Little Chalfont,,4105
E05002647,Little Missenden,,4106
E05002648,Newtown,,4107
E05002649,Penn and Coleshill,,4108
E05002650,Prestwood and Heath End,,4109
E05002651,Ridgeway,,4110
E05002652,St Mary's and Waterside,,4111
E05002653,Seer Green,,4112
E05002654,Vale,,4113
E05010568,Beaconsfield North,,4114
E05010569,Beaconsfield South,,4115
E05010570,Beaconsfield West,,4116
E05010571,Burnham Church & Beeches,,4117
E05010572,Burnham Lent Rise & Taplow,,4118
E05010573,Denham,,4119
E05010574,Farnham & Hedgerley,,4120
E05010575,Gerrards Cross,,4121
E05010576,Iver Heath,,4122
E05010577,Iver Village & Richings Park,,4123
E05010578,Stoke Poges,,4124
E05010579,Wexham & Fulmer,,4125
E05002674,Abbey,,4126
E05002675,Bledlow and Bradenham,,4127
E05002676,Booker and Cressex,,4128
E05002677,Bourne End-cum-Hedsor,,4129
E05002678,Bowerdean,,4130
E05002679,Chiltern Rise,,4131
E05002680,Disraeli,,4132
E05002681,Downley and Plomer Hill,,4133
E05002682,Flackwell Heath and Little Marlow,,4134
E05002683,Greater Hughenden,,4135
E05002684,Greater Marlow,,4136
E05002685,Hambleden Valley,,4137
E05002686,Hazlemere North,,4138
E05002687,Hazlemere South,,4139
E05002688,Icknield,,4140
E05002689,"Lacey Green, Speen and the Hampdens",,4141
S13002896,Kilmarnock South,,4142
S13002603,Sgir'Uige agus Ceann a Tuath nan Loch,,4143
S13002947,Dunfermline Central,,4144
S13002997,Dingwall and Seaforth,,4145
S13002777,Lerwick North,,4146
S13002897,Irvine Valley,,4147
S13002604,Sgire an Rubha,,4148
S13002948,Dunfermline South,,4149
S13002998,Black Isle,,4150
S13002778,Lerwick South,,4151
S13002898,Ballochmyle,,4152
S13002605,Steòrnabhagh a Deas,,4153
S13002949,Rosyth,,4154
S13002999,Eilean á Chèo,,4155
S13003087,Troon,,4156
S13002899,Cumnock and New Cumnock,,4157
S13002606,Steòrnabhagh a Tuath,,4158
S13002950,Inverkeithing and Dalgety Bay,,4159
S13003000,Caol and Mallaig,,4160
S13003088,Prestwick,,4161
S13002900,Doon Valley,,4162
S13002607,Loch a Tuath,,4163
S13003128,Cowdenbeath,,4164
S13003001,Aird and Loch Ness,,4165
S13003089,Ayr North,,4166
S13002901,Milngavie,,4167
S13002608,An Taobh Siar agus Nis,,4168
S13003130,"Lochgelly, Cardenden and Benarty",,4169
S13003002,Inverness West,,4170
S13003090,Ayr East,,4171
S13002902,Bearsden North,,4172
E05010332,Aston Clinton & Stoke Mandeville,,4173
S13002953,"Burntisland, Kinghorn and Western Kirkcaldy",,4174
S13003003,Inverness Central,,4175
S13003091,Ayr West,,4176
S13002903,Bearsden South,,4177
E05010333,Bedgrove,,4178
S13002954,Kirkcaldy North,,4179
S13003004,Inverness Ness-side,,4180
S13003092,Kyle,,4181
S13002904,Bishopbriggs North and Campsie,,4182
E05010334,Buckingham North,,4183
S13002955,Kirkcaldy Central,,4184
S13003005,Inverness Millburn,,4185
S13003093,"Maybole, North Carrick and Coylton",,4186
S13002905,Bishopbriggs South,,4187
E05010335,Buckingham South,,4188
S13002956,Kirkcaldy East,,4189
S13003006,Culloden and Ardersier,,4190
S13002906,Lenzie and Kirkintilloch South,,4191
S13003094,Girvan and South Carrick,,4192
S13003095,Clydesdale West,,4193
S13003096,Clydesdale North,,4194
S13003097,Clydesdale East,,4195
S13003098,Clydesdale South,,4196
S13003099,Avondale and Stonehouse,,4197
S13002907,Kirkintilloch East and North and Twechar,,4198
S13002517,Kintyre and the Islands,,4199
S13003129,Glenrothes West and Kinglassie,,4200
S13003100,East Kilbride South,,4201
S13002908,Musselburgh,,4202
S13002518,Mid Argyll,,4203
E05010336,Central & Walton,,4204
S13003007,Nairn and Cawdor,,4205
S13003008,Inverness South,,4206
S13003101,East Kilbride Central South,,4207
S13003009,Badenoch and Strathspey,,4208
S13002958,"Glenrothes North, Leslie and Markinch",,4209
E05010337,Coldharbour,,4210
S13002909,"Preston, Seton and Gosford",,4211
S13003102,East Kilbride Central North,,4212
S13003010,Fort William and Ardnamurchan,,4213
S13002959,Glenrothes Central and Thornton,,4214
E05010338,Edlesborough,,4215
S13002910,"Tranent, Wallyford and Macmerry",,4216
S13003103,East Kilbride West,,4217
S13003011,Inverclyde East,,4218
S13002960,Howe of Fife and Tay Coast,,4219
E05010339,Elmhurst,,4220
S13002911,North Berwick Coastal,,4221
S13003104,East Kilbride East,,4222
S13003012,Inverclyde East Central,,4223
S13002961,Tay Bridgehead,,4224
E05010340,Gatehouse,,4225
S13002912,Haddington and Lammermuir,,4226
S13003105,Rutherglen South,,4227
S13003013,Inverclyde Central,,4228
S13002962,St Andrews,,4229
E05010341,Great Brickhill & Newton Longville,,4230
S13002913,Dunbar and East Linton,,4231
S13003106,Rutherglen Central and North,,4232
S13003014,Inverclyde North,,4233
S13002963,East Neuk and Landward,,4234
E05010342,Great Horwood,,4235
S13002914,"Barrhead, Liboside and Uplawmoor",,4236
S13003107,Cambuslang West,,4237
S13003015,Inverclyde West,,4238
S13002964,Cupar,,4239
E05010343,Grendon Underwood & Brill,,4240
S13002915,Newton Mearns North and Neilston,,4241
S13003108,Cambuslang East,,4242
S13003016,Inverclyde South West,,4243
S13002965,"Leven, Kennoway and Largo",,4244
E05010344,Haddenham & Stone,,4245
S13002916,Giffnock and Thornliebank,,4246
S13003109,Blantyre,,4247
S13003017,Inverclyde South,,4248
S13002966,"Buckhaven, Methil and Wemyss Villages",,4249
E05010345,Long Crendon,,4250
S13002917,"Clarkston, Netherlee and Williamwood",,4251
S13003110,Bothwell and Uddingston,,4252
S13003018,Penicuik,,4253
S13002967,Linn,,4254
E05010346,Luffield Abbey,,4255
S13002918,Newton Mearns South and Eaglesham,,4256
S13003111,Hamilton North and East,,4257
S13003019,Bonnyrigg,,4258
S13002968,Newlands/Auldburn,,4259
E05010347,Mandeville & Elm Farm,,4260
S13002919,Almond,,4261
S13003112,Hamilton West and Earnock,,4262
S13003020,Dalkeith,,4263
S13002969,Greater Pollok,,4264
E05010348,Marsh Gibbon,,4265
S13002920,Pentland Hills,,4266
S13003113,Hamilton South,,4267
S13003021,Midlothian West,,4268
S13002970,Cardonald,,4269
E05010349,Oakfield & Bierton,,4270
S13002921,Drum Brae/Gyle,,4271
S13003114,Larkhall,,4272
S13003022,Midlothian East,,4273
S13002971,Govan,,4274
E05010350,Oakley,,4275
S13002922,Forth,,4276
S13003115,Trossachs and Teith,,4277
S13003023,Midlothian South,,4278
S13002972,Pollokshields,,4279
E05010351,Pitstone & Cheddington,,4280
S13002923,Inverleith,,4281
S13003116,Forth and Endrick,,4282
S13003117,Dunblane and Bridge of Allan,,4283
S13003118,Stirling North,,4284
S13003119,Stirling West,,4285
S13003120,Stirling East,,4286
S13003121,Bannockburn,,4287
S13002820,Linlithgow,,4288
S13002821,"Broxburn, Uphall and Winchburgh",,4289
S13002822,Livingston North,,4290
S13002823,Livingston South,,4291
S13002519,Oban South and the Isles,,4292
E05010352,Quainton,,4293
S13002924,Corstorphine/Murrayfield,,4294
S13002520,Oban North and Lorn,,4295
S13002973,Langside,,4296
E05010353,Riverside,,4297
S13002925,Sighthill/Gorgie,,4298
S13003024,Speyside Glenlivet,,4299
S13002521,Cowal,,4300
S13002974,Southside Central,,4301
E05010354,Southcourt,,4302
S13002926,Colinton/Fairmilehead,,4303
S13003025,Keith and Cullen,,4304
S13002522,Dunoon,,4305
S13002975,Calton,,4306
E05010355,Steeple Claydon,,4307
S13002927,Fountainbridge/Craiglockhart,,4308
S13003026,Buckie,,4309
S13002523,Isle of Bute,,4310
S13002976,Anderston/City/Yorkhill,,4311
E05010356,Stewkley,,4312
S13002928,Morningside,,4313
S13003027,Fochabers Lhanbryde,,4314
S13002524,Lomond North,,4315
S13002977,Hillhead,,4316
E05010357,Tingewick,,4317
S13002929,City Centre,,4318
S13003028,Heldon and Laich,,4319
S13002525,Helensburgh Central,,4320
S13002978,Victoria Park,,4321
E05010358,Waddesdon,,4322
S13002930,Leith Walk,,4323
S13003029,Elgin City North,,4324
S13002526,Helensburgh and Lomond South,,4325
S13002979,Garscadden/Scotstounhill,,4326
E05010359,Walton Court & Hawkslade,,4327
S13002931,Leith,,4328
S13003030,Elgin City South,,4329
S13002761,Tweeddale West,,4330
S13002980,Drumchapel/Anniesland,,4331
E05010360,Watermead,,4332
S13002932,Craigentinny/Duddingston,,4333
S13003031,Forres,,4334
S13002762,Tweeddale East,,4335
S13002981,Maryhill,,4336
E05010361,Wendover & Halton,,4337
S13002933,Southside/Newington,,4338
S13003032,Irvine West,,4339
S13002763,Galashiels and District,,4340
S13002982,Canal,,4341
E05010362,Wing,,4342
S13002934,Liberton/Gilmerton,,4343
S13003033,Irvine East,,4344
S13002764,Selkirkshire,,4345
S13002983,Springburn/Robroyston,,4346
E05010363,Wingrave,,4347
S13002935,Portobello/Craigmillar,,4348
S13003034,Kilwinning,,4349
S13002765,Leaderdale and Melrose,,4350
S13002984,East Centre,,4351
E05010364,Winslow,,4352
S13002936,Bo'ness and Blackness,,4353
S13003035,Stevenston,,4354
S13002766,Mid Berwickshire,,4355
S13002985,Shettleston,,4356
E05002630,Amersham Common,,4357
S13002937,Grangemouth,,4358
S13003036,Ardrossan and Arran,,4359
S13002767,East Berwickshire,,4360
S13002986,Baillieston,,4361
E05002631,Amersham-on-the-Hill,,4362
S13002938,Denny and Banknock,,4363
S13003037,Dalry and West Kilbride,,4364
S13002768,Kelso and District,,4365
S13002987,North East,,4366
E05002632,Amersham Town,,4367
S13002769,Jedburgh and District,,4368
S13002988,Dennistoun,,4369
S13003038,Kilbirnie and Beith,,4370
S13002770,Hawick and Denholm,,4371
S13002771,Hawick and Hermitage,,4372
S13002875,Clackmannanshire West,,4373
S13002876,Clackmannanshire North,,4374
S13002877,Clackmannanshire Central,,4375
S13002878,Clackmannanshire South,,4376
S13002879,Clackmannanshire East,,4377
S13003122,Lomond,,4378
S13003123,Leven,,4379
S13003124,Dumbarton,,4380
S13003125,Kilpatrick,,4381
S13003126,Clydebank Central,,4382
S13003127,Clydebank Waterfront,,4383
S13002880,Stranraer and the Rhins,,4384
S13002881,Mid Galloway and Wigtown West,,4385
S13002882,Dee and Glenkens,,4386
S13002883,Castle Douglas and Crocketford,,4387
S13002884,Abbey,,4388
S13002885,North West Dumfries,,4389
S13002886,Mid and Upper Nithsdale,,4390
S13002887,Lochar,,4391
S13002888,Nith,,4392
S13002889,Annandale South,,4393
S13002890,Annandale North,,4394
S13002891,Annandale East and Eskdale,,4395
S13002545,Strathmartine,,4396
S13002546,Lochee,,4397
S13002547,West End,,4398
S13002548,Coldside,,4399
S13002549,Maryfield,,4400
E05003193,Haverigg,,4401
E05003194,Hensingham,,4402
E05003195,Hillcrest,,4403
E05003196,Holborn Hill,,4404
E05003197,Kells,,4405
E05003198,Millom Without,,4406
E05003199,Mirehouse,,4407
E05003200,Moresby,,4408
E05003201,Newtown,,4409
E05003202,St Bees,,4410
E05003203,Sandwith,,4411
E05003204,Seascale,,4412
E05003205,Alston Moor,,4413
E05003206,Appleby (Appleby),,4414
E05003207,Appleby (Bongate),,4415
E05003208,Askham,,4416
E05003209,Brough,,4417
E05003210,Crosby Ravensworth,,4418
E05003211,Dacre,,4419
E05003212,Eamont,,4420
E05003213,Greystoke,,4421
E05003214,Hartside,,4422
E05003215,Hesket,,4423
E05003216,Kirkby Stephen,,4424
E05003217,Kirkby Thore,,4425
E05003218,Kirkoswald,,4426
E05003219,Langwathby,,4427
E05003220,Lazonby,,4428
E05003221,Long Marton,,4429
E05003222,Morland,,4430
E05003223,Orton with Tebay,,4431
E05003224,Penrith Carleton,,4432
E05003225,Penrith East,,4433
E05003226,Penrith North,,4434
E05003227,Penrith Pategill,,4435
E05003228,Penrith South,,4436
E05003229,Penrith West,,4437
E05003230,Ravenstonedale,,4438
E05003231,Shap,,4439
E05003232,Skelton,,4440
E05003233,Ullswater,,4441
E05003234,Warcop,,4442
E05011490,Ambleside & Grasmere,,4443
E05011491,Arnside & Milnthorpe,,4444
E05011492,Bowness & Levens,,4445
E05011493,Broughton & Coniston,,4446
E05011494,Burton & Crooklands,,4447
E05011495,Cartmel,,4448
E05011496,Furness Peninsula,,4449
E05011497,Grange,,4450
